iteration	posterior	likelihood	prior	node_index	branch_start_time	branch_end_time	start_state	end_state	transition_time	transition_type	parent_index	child1_index	child2_index
50	-32.7376	-34.0202	1.28259	2	0.153814	0	00220	00220	NA	no_change	7	NA	NA
50	-32.7376	-34.0202	1.28259	9	10	1.07914	20002	00002	3.43037	anagenetic	10	1	0
50	-32.7376	-34.0202	1.28259	1	1.07914	0	00002	00002	NA	no_change	9	NA	NA
50	-32.7376	-34.0202	1.28259	0	1.07914	0	00002	00002	NA	no_change	9	NA	NA
60	-37.2677	-38.4403	1.17254	10	10	10	02002	02002	NA	no_change	NA	8	9
60	-37.2677	-38.4403	1.17254	8	10	3.36035	02002	02000	6.68566	anagenetic	10	6	7
60	-37.2677	-38.4403	1.17254	8	10	3.36035	02000	02020	6.27615	anagenetic	10	6	7
60	-37.2677	-38.4403	1.17254	8	10	3.36035	02020	22020	4.14248	anagenetic	10	6	7
60	-37.2677	-38.4403	1.17254	6	3.36035	1.27919	22020	22020	NA	no_change	8	5	4
60	-37.2677	-38.4403	1.17254	5	1.27919	0	22020	22000	0.684794	anagenetic	6	NA	NA
60	-37.2677	-38.4403	1.17254	4	1.27919	0	22020	22000	0.122312	anagenetic	6	NA	NA
60	-37.2677	-38.4403	1.17254	7	3.36035	0.153814	22020	20020	3.31878	anagenetic	8	3	2
60	-37.2677	-38.4403	1.17254	7	3.36035	0.153814	20020	20220	2.33141	anagenetic	8	3	2
60	-37.2677	-38.4403	1.17254	7	3.36035	0.153814	20220	00220	1.90889	anagenetic	8	3	2
60	-37.2677	-38.4403	1.17254	3	0.153814	0	00220	00220	NA	no_change	7	NA	NA
60	-37.2677	-38.4403	1.17254	2	0.153814	0	00220	00220	NA	no_change	7	NA	NA
60	-37.2677	-38.4403	1.17254	9	10	1.07914	02002	00002	8.78393	anagenetic	10	1	0
60	-37.2677	-38.4403	1.17254	1	1.07914	0	00002	00002	NA	no_change	9	NA	NA
60	-37.2677	-38.4403	1.17254	0	1.07914	0	00002	00002	NA	no_change	9	NA	NA
70	-31.9865	-33.4999	1.51335	10	10	10	02000	02000	NA	no_change	NA	8	9
70	-31.9865	-33.4999	1.51335	8	10	3.36035	02000	02000	NA	no_change	10	6	7
70	-31.9865	-33.4999	1.51335	6	3.36035	1.27919	02000	22000	2.79956	anagenetic	8	5	4
70	-31.9865	-33.4999	1.51335	5	1.27919	0	22000	22000	NA	no_change	6	NA	NA
70	-31.9865	-33.4999	1.51335	4	1.27919	0	22000	22000	NA	no_change	6	NA	NA
70	-31.9865	-33.4999	1.51335	7	3.36035	0.153814	02000	02020	2.7214	anagenetic	8	3	2
70	-31.9865	-33.4999	1.51335	7	3.36035	0.153814	02020	02220	1.28715	anagenetic	8	3	2
70	-31.9865	-33.4999	1.51335	7	3.36035	0.153814	02220	00220	0.465464	anagenetic	8	3	2
70	-31.9865	-33.4999	1.51335	3	0.153814	0	00220	00220	NA	no_change	7	NA	NA
70	-31.9865	-33.4999	1.51335	2	0.153814	0	00220	00220	NA	no_change	7	NA	NA
70	-31.9865	-33.4999	1.51335	9	10	1.07914	02000	02002	8.47685	anagenetic	10	1	0
70	-31.9865	-33.4999	1.51335	9	10	1.07914	02002	00002	2.96079	anagenetic	10	1	0
70	-31.9865	-33.4999	1.51335	1	1.07914	0	00002	00002	NA	no_change	9	NA	NA
70	-31.9865	-33.4999	1.51335	0	1.07914	0	00002	00002	NA	no_change	9	NA	NA
80	-31.106	-32.6859	1.57985	10	10	10	22002	22002	NA	no_change	NA	8	9
80	-31.106	-32.6859	1.57985	8	10	3.36035	22002	22000	7.96912	anagenetic	10	6	7
80	-31.106	-32.6859	1.57985	6	3.36035	1.27919	22000	22000	NA	no_change	8	5	4
80	-31.106	-32.6859	1.57985	5	1.27919	0	22000	22000	NA	no_change	6	NA	NA
80	-31.106	-32.6859	1.57985	4	1.27919	0	22000	22000	NA	no_change	6	NA	NA
80	-31.106	-32.6859	1.57985	7	3.36035	0.153814	22000	22200	1.82275	anagenetic	8	3	2
80	-31.106	-32.6859	1.57985	7	3.36035	0.153814	22200	20200	0.388174	anagenetic	8	3	2
80	-31.106	-32.6859	1.57985	7	3.36035	0.153814	20200	00200	0.181317	anagenetic	8	3	2
80	-31.106	-32.6859	1.57985	7	3.36035	0.153814	00200	00220	0.177451	anagenetic	8	3	2
80	-31.106	-32.6859	1.57985	3	0.153814	0	00220	00220	NA	no_change	7	NA	NA
80	-31.106	-32.6859	1.57985	2	0.153814	0	00220	00220	NA	no_change	7	NA	NA
80	-31.106	-32.6859	1.57985	9	10	1.07914	22002	02002	9.33279	anagenetic	10	1	0
80	-31.106	-32.6859	1.57985	9	10	1.07914	02002	00002	3.98562	anagenetic	10	1	0
80	-31.106	-32.6859	1.57985	1	1.07914	0	00002	00002	NA	no_change	9	NA	NA
80	-31.106	-32.6859	1.57985	0	1.07914	0	00002	00002	NA	no_change	9	NA	NA
90	-43.8325	-44.7924	0.959822	10	10	10	22000	22000	NA	no_change	NA	8	9
90	-43.8325	-44.7924	0.959822	8	10	3.36035	22000	02000	6.74022	anagenetic	10	6	7
90	-43.8325	-44.7924	0.959822	8	10	3.36035	02000	22000	6.11796	anagenetic	10	6	7
90	-43.8325	-44.7924	0.959822	6	3.36035	1.27919	22000	22000	NA	no_change	8	5	4
90	-43.8325	-44.7924	0.959822	5	1.27919	0	22000	22000	NA	no_change	6	NA	NA
90	-43.8325	-44.7924	0.959822	4	1.27919	0	22000	22000	NA	no_change	6	NA	NA
90	-43.8325	-44.7924	0.959822	7	3.36035	0.153814	22000	22200	1.85272	anagenetic	8	3	2
90	-43.8325	-44.7924	0.959822	7	3.36035	0.153814	22200	02200	1.53788	anagenetic	8	3	2
90	-43.8325	-44.7924	0.959822	7	3.36035	0.153814	02200	02220	0.35309	anagenetic	8	3	2
90	-43.8325	-44.7924	0.959822	7	3.36035	0.153814	02220	00220	0.254297	anagenetic	8	3	2
90	-43.8325	-44.7924	0.959822	3	0.153814	0	00220	00220	NA	no_change	7	NA	NA
90	-43.8325	-44.7924	0.959822	2	0.153814	0	00220	00220	NA	no_change	7	NA	NA
90	-43.8325	-44.7924	0.959822	9	10	1.07914	22000	20000	9.21587	anagenetic	10	1	0
90	-43.8325	-44.7924	0.959822	9	10	1.07914	20000	20002	8.34899	anagenetic	10	1	0
90	-43.8325	-44.7924	0.959822	9	10	1.07914	20002	20000	5.26718	anagenetic	10	1	0
90	-43.8325	-44.7924	0.959822	9	10	1.07914	20000	20002	4.72038	anagenetic	10	1	0
90	-43.8325	-44.7924	0.959822	9	10	1.07914	20002	00002	1.58496	anagenetic	10	1	0
90	-43.8325	-44.7924	0.959822	1	1.07914	0	00002	00002	NA	no_change	9	NA	NA
90	-43.8325	-44.7924	0.959822	0	1.07914	0	00002	00002	NA	no_change	9	NA	NA
100	-50.3283	-50.5255	0.197286	10	10	10	02000	02000	NA	no_change	NA	8	9
100	-50.3283	-50.5255	0.197286	8	10	3.36035	02000	02020	8.67707	anagenetic	10	6	7
100	-50.3283	-50.5255	0.197286	6	3.36035	1.27919	02020	22020	2.88157	anagenetic	8	5	4
100	-50.3283	-50.5255	0.197286	6	3.36035	1.27919	22020	22000	1.89105	anagenetic	8	5	4
100	-50.3283	-50.5255	0.197286	5	1.27919	0	22000	22000	NA	no_change	6	NA	NA
100	-50.3283	-50.5255	0.197286	4	1.27919	0	22000	22000	NA	no_change	6	NA	NA
100	-50.3283	-50.5255	0.197286	7	3.36035	0.153814	02020	02022	3.18297	anagenetic	8	3	2
100	-50.3283	-50.5255	0.197286	7	3.36035	0.153814	02022	00022	3.06974	anagenetic	8	3	2
100	-50.3283	-50.5255	0.197286	7	3.36035	0.153814	00022	00222	1.77707	anagenetic	8	3	2
100	-50.3283	-50.5255	0.197286	7	3.36035	0.153814	00222	00220	1.68369	anagenetic	8	3	2
100	-50.3283	-50.5255	0.197286	3	0.153814	0	00220	00220	NA	no_change	7	NA	NA
100	-50.3283	-50.5255	0.197286	2	0.153814	0	00220	00220	NA	no_change	7	NA	NA
100	-50.3283	-50.5255	0.197286	9	10	1.07914	02000	02002	8.69883	anagenetic	10	1	0
100	-50.3283	-50.5255	0.197286	9	10	1.07914	02002	00002	6.09525	anagenetic	10	1	0
100	-50.3283	-50.5255	0.197286	9	10	1.07914	00002	00202	5.26495	anagenetic	10	1	0
100	-50.3283	-50.5255	0.197286	9	10	1.07914	00202	20202	5.1814	anagenetic	10	1	0
100	-50.3283	-50.5255	0.197286	9	10	1.07914	20202	20002	3.78804	anagenetic	10	1	0
100	-50.3283	-50.5255	0.197286	9	10	1.07914	20002	00002	3.42682	anagenetic	10	1	0
100	-50.3283	-50.5255	0.197286	1	1.07914	0	00002	00002	NA	no_change	9	NA	NA
100	-50.3283	-50.5255	0.197286	0	1.07914	0	00002	00002	NA	no_change	9	NA	NA
